Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,2.3373333550817956,0.20705545844589227,1.915026053548544,0.3382259093809828
2.0,1.781239788615228,0.3843159065628476,1.620117287234128,0.4416081684747926
3.0,1.542237622548832,0.4702049896710631,1.4846695742944889,0.4920229738353542
4.0,1.3630047129766372,0.5399650405212141,1.2961379285062584,0.547543075941289
5.0,1.2378889790745167,0.5828698553948832,1.1680955490490854,0.6005105296745373
6.0,1.0901033433162217,0.6337200063562689,1.0927151735983764,0.6228462029355456
7.0,0.9971521154754059,0.6621643095502939,0.9742420624226008,0.6681557115507338
8.0,0.9012242184332401,0.6950580009534403,0.9710861308299286,0.6668793873643906
9.0,0.830669859028499,0.7222310503734308,0.8941863982937636,0.7013401403956605
10.0,0.7479535507394308,0.7480533926585095,0.9008075200073569,0.7038927887683472
11.0,0.6817497934405534,0.7694263467344669,0.9048289269798488,0.7019783024888322
12.0,0.6086559898283492,0.7965993961544573,0.8542126848884807,0.7051691129546905
13.0,0.5747213521822825,0.8078817733990148,0.8261332586074834,0.7217613273771538
14.0,0.5075823731439852,0.8313999682186557,0.9265382893730595,0.7102744097000638
15.0,0.47105199095745565,0.8467344668679485,0.8993760456914117,0.7281429483088705
16.0,0.4101914319328297,0.8631813125695217,0.8876954273730231,0.7198468410976387
17.0,0.3694770745702186,0.8760527570316224,0.8744812007154259,0.7198468410976387
18.0,0.32991060951182105,0.8911488955982838,0.9393449661529361,0.7217613273771538
19.0,0.3097899891927438,0.8956777371682823,0.8590799753043632,0.7453733248245055
20.0,0.27116585941889054,0.9110122358175751,0.9700798000890736,0.7230376515634971
21.0,0.25518253513347094,0.91339583664389,1.0313060825313818,0.7262284620293554
22.0,0.23432624334374424,0.922056252979501,0.991601792885075,0.7300574345883855
23.0,0.2219729934230473,0.9259494676624821,0.9789982778522416,0.7364390555201021
24.0,0.2059993602201667,0.9328619100587955,0.9872829373200835,0.7332482450542438
25.0,0.18096720998055715,0.9414428730335294,0.9410875591032811,0.7466496490108487
26.0,0.1834176366921735,0.9390592722072144,0.9675917998574384,0.7383535417996171
27.0,0.17306718123692238,0.9414428730335294,1.0221312886678116,0.7300574345883855
28.0,0.16338661228523105,0.9450182742730018,0.9720507367218689,0.7485641352903637
29.0,0.17023358236534805,0.9415223263944065,0.9669337719203411,0.7370772176132737
30.0,0.13084355960651137,0.9566184649610678,0.9994531195865137,0.7306955966815571
