Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,2.2685393304717234,0.21841728905132687,2.0966680456896687,0.28270580727504785
2.0,1.8526104473071279,0.34530430637215953,1.8678628718236792,0.32163369495851946
3.0,1.7173388659736224,0.3923406960114413,1.7694896569888,0.3937460114869177
4.0,1.6280852890007071,0.43460988399809314,1.49434656479135,0.4505424377791959
5.0,1.5399824933446535,0.46011441283966314,1.5149528610531358,0.4505424377791959
6.0,1.483755996604991,0.473065310662641,1.4005004365351372,0.4990427568602425
7.0,1.4213272914510642,0.5016685205784205,1.60542106362156,0.4824505424377792
8.0,1.3218699218585421,0.5455267757826157,1.2557231923464232,0.5775366943203574
9.0,1.233990880542466,0.5807246146511997,1.1921259959031612,0.599234205488194
10.0,1.1167268494288227,0.6239472429683776,1.0021142539281183,0.6630504148053605
11.0,1.0258076557214435,0.657873828062927,1.0720169522919012,0.6496490108487556
12.0,0.9196265395260115,0.6961703480057206,0.9285932784637373,0.6949585194639438
13.0,0.8497758181385332,0.7197679961862387,0.8469351666629429,0.7204850031908104
14.0,0.798131959731564,0.7362942952486891,0.8361181298409895,0.7236758136566688
15.0,0.7397916436706838,0.7563165421897347,0.708990697999174,0.7600510529674538
16.0,0.684919488765317,0.7766566025742889,0.6951491896636028,0.7715379706445438
17.0,0.6460087727178134,0.7869060861274432,0.7382747156648934,0.7594128908742821
18.0,0.6250121302319013,0.7927061814714762,0.6557814666779085,0.788130185067007
19.0,0.5807820032401777,0.8062927061814715,0.7251295893148167,0.778557753669432
20.0,0.5557054933258219,0.8157476561258541,0.6973811998896791,0.7798340778557754
21.0,0.5130742651782012,0.830605434609884,0.672362788589273,0.788130185067007
22.0,0.5047724675094117,0.8325123152709359,0.6838096450222626,0.7760051052967454
23.0,0.49036094791158363,0.8349753694581281,0.6872533040207971,0.7887683471601787
24.0,0.463778585901174,0.8459399332591768,0.7396624794261959,0.7734524569240587
25.0,0.4322439107032226,0.8546003495947878,0.6578877084028515,0.7894065092533503
26.0,0.41062821741231426,0.8629429524868902,0.6785538041371028,0.7951499680918953
27.0,0.3995659452529016,0.8629429524868902,0.7020775468850029,0.788130185067007
28.0,0.36749763189846507,0.8740664230096933,0.665046350774905,0.8066368857689853
29.0,0.37184457238671814,0.8732718894009217,0.6431207829550261,0.807275047862157
30.0,0.34278784951098334,0.881137772127761,0.7590325335902474,0.784301212507977
