Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,1.9818848742981054,0.30994756078182106,1.650221934117705,0.4269304403318443
2.0,1.3660848445511955,0.5309073573812172,1.901773458920852,0.4518187619655393
3.0,1.0679480477885754,0.6389639281741618,1.2147938006990795,0.6158264199106573
4.0,0.8917086040407263,0.7025266168758939,0.9553946744657734,0.6745373324824505
5.0,0.7280681121714938,0.7559192753853488,0.8920274199614802,0.7166560306317805
6.0,0.6209714346956453,0.7923883680279676,0.7917512492838374,0.7485641352903637
7.0,0.5424097372260701,0.8198792308914667,0.7202506163124834,0.7753669432035737
8.0,0.47601296567166723,0.8411727316065469,1.1111877637451137,0.7070835992342055
9.0,0.40360284924516615,0.8658827268393453,1.3934833330946814,0.6783663050414805
10.0,0.36397847299751596,0.8797076116319721,0.8065900965792857,0.7523931078493937
11.0,0.3395543304835407,0.8824090259017956,0.9069740431431987,0.757498404594767
12.0,0.2703416563171509,0.9094231686000318,1.2887405257508036,0.6975111678366305
13.0,0.2294250189992822,0.9211028126489751,0.8615072080871445,0.7638800255264837
14.0,0.22539397817943882,0.9241220403623073,1.1194932800649304,0.7389917038927888
15.0,0.20596047871711048,0.9311139361194979,1.0524975134448482,0.7377153797064454
16.0,0.1742312594852784,0.9392181789289687,0.9915168885600437,0.7619655392469687
17.0,0.17032471385836392,0.9421579532814238,1.1565661229901658,0.746011486917677
18.0,0.16125013183547227,0.9472429683775624,0.8876254051904733,0.7964262922782387
19.0,0.12771822562349178,0.9559828380740505,1.0532935115282294,0.7708998085513721
20.0,0.0826036669911801,0.9717146035277292,0.8411328348294899,0.7849393746011487
21.0,0.10631804604153744,0.9632130939138726,0.9963849207437487,0.7811104020421187
22.0,0.12248941254591157,0.9578897187351025,0.9768498101733487,0.7874920229738354
23.0,0.13172126875978082,0.9517718099475608,0.8692115163377081,0.797702616464582
24.0,0.09965456585550315,0.9668679485142222,1.0398322491221315,0.786215698787492
25.0,0.07094199659713364,0.9771174320673764,0.9048041921933898,0.797702616464582
26.0,0.09346968476463274,0.9694899094231686,0.9085484638134993,0.805360561582642
27.0,0.05504847267379485,0.9827586206896551,0.9839977942687658,0.7945118059987237
28.0,0.06944262294843734,0.9771174320673764,0.902898017319434,0.811104020421187
29.0,0.09519557079755216,0.9679008422056253,0.976042429381065,0.7855775366943204
30.0,0.09227982248791863,0.9689337358970285,1.0238157097671012,0.7913209955328654
